,sim_number,price_vnd
1421,936475289,3000000
1422,327141081,450000
1423,786337879,3000000
1424,879882456,500000
1425,332095699,450000
1426,927272786,3000000
1427,963945767,3000000
1428,332360988,450000
1429,776775999,12000000
1430,399111696,3000000
1431,879488598,500000
1432,973819576,450000
1433,945592110,1000000
1434,383642639,450000
1435,566789389,3000000
1436,336261273,450000
1437,985544460,450000
1438,888932369,3000000
1439,346019567,450000
1440,996931987,3000000
1441,981615615,500000
1442,332900689,450000
1443,877109488,500000
1444,929130130,3000000
1445,921802777,10000000
1446,797626626,1000000
1447,386270668,450000
1448,334240976,450000
1449,334162018,450000
1450,343192139,450000
1451,911233232,1000000
1452,763526126,1000000
1453,328662015,450000
1454,915131544,500000
1455,898981414,1000000
1456,763641962,1000000
1457,568353668,500000
1458,926559579,3000000
1459,329755988,450000
1460,966386698,10000000
1461,815278989,10000000
1462,854606606,500000
1463,889818898,3000000
1464,762691966,1000000
1465,785399939,3000000
1466,342948179,450000
1467,342733335,450000
1468,366337777,65000000
1469,962202594,500000
1470,974801086,500000
1471,365834999,10000000
1472,985141787,3000000
1473,919003667,3000000
1474,824563579,10000000
1475,923091978,12000000
1476,926514868,500000
1477,396600112,10000000
1478,336247239,450000
1479,919545544,500000
1480,335241276,450000
1481,815020282,3000000
1482,947887219,1000000
1483,879930989,500000
1484,333075889,450000
1485,944084889,3000000
1486,766525525,1000000
1487,963387179,3000000
1488,327318739,450000
1489,354916088,450000
1490,779563222,1000000
1491,333127566,450000
1492,705982682,1000000
1493,969926488,3000000
1494,815125969,3000000
1495,858594999,12000000
1496,909532824,500000
1497,865446630,450000
1498,946673663,1000000
1499,818289368,3000000
1500,965212121,500000
1501,562939939,500000
1502,939681789,10000000
1503,765696869,10000000
1504,346001221,450000
1505,398721722,500000
1506,822014678,11325000
1507,783637968,1000000
1508,795711978,1000000
1509,799054654,1000000
1510,762522022,1000000
1511,329649799,450000
1512,948953247,1000000
1513,931871456,3000000
1514,352670505,450000
1515,928253666,10000000
1516,386306539,450000
1517,352160107,450000
1518,858964678,11325000
1519,867000643,450000
1520,843726999,12000000
1521,778522833,1000000
1522,343310374,450000
1523,374552386,450000
1524,797565678,10000000
1525,942355065,1000000
1526,833558655,500000
1527,865619684,450000
1528,333615445,450000
1529,926655955,500000
1530,764185888,12000000
1531,568191991,500000
1532,566486668,3000000
1533,766661389,10000000
1534,878507979,500000
1535,763014019,1000000
1536,907141992,10000000
1537,829437678,11325000
1538,901537345,500000
1539,702655199,1000000
1540,866910799,450000
1541,926450666,10000000
1542,785478555,12000000
1543,961624855,500000
1544,332290706,450000
1545,941763272,1000000
1546,386691995,5000000
1547,336201275,450000
1548,986264666,10000000
1549,878515171,500000
1550,389311773,450000
1551,818539777,12000000
1552,877152199,500000
1553,889386668,12000000
1554,909620702,500000
1555,334140539,450000
1556,987772022,10000000
1557,342805088,450000
1558,327289266,450000
1559,886413961,1000000
1560,922737476,500000
1561,777070202,1000000
1562,848899997,10000000
1563,927937866,3000000
1564,982494560,450000
1565,962994113,500000
1566,762633622,1000000
1567,339232668,450000
1568,941593747,1000000
1569,983349464,450000
1570,834578777,12000000
1571,335645286,450000
1572,765437555,12000000
1573,975412373,450000
1574,354816989,450000
1575,972302011,3000000
1576,703059555,12000000
1577,859335839,500000
1578,343441339,450000
1579,867188328,450000
1580,941472978,3000000
1581,824387878,10000000
1582,335811788,450000
1583,344130614,450000
1584,339838983,450000
1585,922743179,500000
1586,702717317,1000000
1587,946042005,1000000
1588,328602011,450000
1589,374120296,450000
1590,763456666,65000000
1591,326452139,450000
1592,847772013,12000000
1593,336030794,450000
1594,987353794,450000
1595,382652017,450000
1596,974792378,3000000
1597,335090714,450000
1598,964050505,500000
1599,329439286,450000
1600,357768199,450000
1601,942110193,1000000
1602,866204588,450000
1603,909173513,1000000
1604,799036262,1000000
1605,793886986,3000000
1606,889724106,1000000
1607,912668813,500000
1608,825560999,12000000
1609,763652651,1000000
1610,961550856,500000
1611,778000234,10000000
1612,763617474,1000000
1613,888161225,1000000
1614,343877227,450000
1615,865369676,450000
1616,327933347,450000
1617,794834768,1000000
1618,971958747,450000
1619,862954669,450000
1620,848654678,11325000
1621,917888000,10000000
1622,795622121,1000000
1623,946955760,1000000
1624,373752999,10000000
1625,702062011,10000000
1626,779585858,3000000
1627,973332222,65000000
1628,763722121,1000000
1629,902702112,3000000
1630,774319999,65000000
1631,982451093,500000
1632,357233233,450000
1633,762667967,1000000
1634,764160234,1000000
1635,763608308,1000000
1636,865055584,450000
1637,866458798,450000
1638,334544166,450000
1639,974266259,450000
1640,921084568,3000000
1641,905073838,3000000
1642,329674899,450000
1643,865777873,450000
1644,762722577,1000000
1645,899647399,1000000
1646,866196782,450000
1647,338795399,450000
1648,943990404,1000000
1649,977123663,500000
1650,862889486,450000
1651,925310999,10000000
1652,334437339,450000
1653,938737210,500000
1654,348993888,10000000
1655,919297700,500000
1656,362093883,450000
1657,926792979,10000000
1658,702097999,12000000
1659,926116007,500000
1660,325427667,450000
1661,793971999,12000000
1662,846396678,11325000
1663,325434641,450000
1664,981127297,3000000
1665,707767679,10000000
1666,909270663,1000000
1667,343082186,450000
1668,877112969,500000
1669,763729494,1000000
1670,333047669,450000
1671,987777962,10000000
1672,971139663,500000
1673,814009333,3000000
1674,708152151,1000000
1675,762666411,1000000
1676,988604890,500000
1677,327527639,450000
1678,333645386,450000
1679,333128266,450000
1680,762644500,1000000
1681,327191103,450000
1682,333117439,450000
1683,386139239,450000
1684,343065689,450000
1685,862230320,500000
1686,903489878,3000000
1687,762625425,1000000
1688,961592626,500000
1689,967776742,500000
1690,833676666,50000000
1691,858548686,3000000
1692,566595939,3000000
1693,862922178,450000
1694,769180999,12000000
1695,972682022,3000000
1696,907627292,3000000
1697,795666400,1000000
1698,938606050,500000
1699,328630004,450000
1700,948544959,1000000
1701,343037139,450000
1702,375960168,450000
1703,335180804,450000
1704,383779955,3000000
1705,813779339,500000
1706,982683599,3000000
1707,708088344,1000000
1708,812807678,11325000
1709,853084678,11325000
1710,832182000,12000000
1711,795652654,1000000
1712,762788766,1000000
1713,818886166,500000
1714,978825898,3000000
1715,772361868,1000000
1716,936877879,10000000
1717,847640456,500000
1718,898071618,1000000
1719,974438486,450000
1720,388176739,450000
1721,931766997,3000000
1722,865589668,450000
1723,702659654,1000000
1724,326906446,450000
1725,948706666,50000000
1726,922547888,10000000
1727,523891983,500000
1728,911796579,3000000
1729,334100803,450000
1730,786660550,1000000
1731,877177710,500000
1732,879610669,500000
1733,373115653,1000000
1734,912557768,3000000
1735,929098979,10000000
1736,971986940,450000
1737,342846444,450000
1738,762581181,1000000
1739,774100234,3000000
1740,336291203,450000
1741,327952188,450000
1742,888969000,10000000
1743,971674891,450000
1744,334642456,450000
1745,327767776,450000
1746,946775868,3000000
1747,947040941,1000000
1748,866002321,450000
1749,374710710,450000
1750,399555168,3000000
1751,328190791,450000
1752,813541555,12000000
1753,904728724,500000
1754,332546556,450000
1755,972866189,5000000
1756,853036888,12000000
1757,981747892,450000
1758,825508999,12000000
1759,865220689,450000
1760,708145149,1000000
1761,979399666,10000000
1762,582316555,3000000
1763,901323457,3000000
1764,778543643,1000000
1765,961162639,500000
1766,777747666,10000000
1767,918541105,500000
1768,901291010,12000000
1769,852686186,500000
1770,889889394,3000000
1771,923956666,50000000
1772,866134572,450000
1773,338780988,450000
1774,866490330,450000
1775,763344699,1000000
1776,795754757,1000000
1777,879400477,500000
1778,945298412,1000000
1779,901314242,1000000
1780,962340278,500000
1781,904737478,3000000
1782,848885899,12000000
1783,372921115,450000
1784,773306876,1000000
1785,399848899,12000000
1786,325012017,450000
1787,967656683,500000
1788,332260079,450000
1789,985271838,500000
1790,799536373,1000000
1791,762799166,1000000
1792,934183266,500000
1793,862962178,450000
1794,705216210,1000000
1795,889868616,1000000
1796,335598123,450000
1797,877777775,13000000
1798,705757888,12000000
1799,705888686,58000000
1800,826015999,12000000
1801,888089797,12000000
1802,344342442,450000
1803,916615786,500000
1804,888389979,12000000
1805,963511399,3000000
1806,795631967,1000000
1807,969230775,500000
1808,934156116,1000000
1809,986069566,10000000
1810,866394443,450000
1811,363708086,450000
1812,924416777,10000000
1813,799122776,1000000
1814,837253259,500000
1815,343035199,450000
1816,708181681,1000000
1817,702798598,1000000
1818,939695999,12000000
1819,868610668,500000
1820,838638866,3000000
1821,389981989,10000000
1822,343148779,450000
1823,332857039,450000
1824,832929292,3000000
1825,828135799,500000
1826,868588852,500000
1827,704180179,1000000
1828,926302309,500000
1829,853387678,11325000
1830,772754567,1000000
1831,832222886,10000000
1832,705232543,1000000
1833,362137999,10000000
1834,877115510,500000
1835,824149999,50000000
1836,979222291,10000000
1837,357902207,450000
1838,948650071,1000000
1839,762754242,1000000
1840,762001155,1000000
1841,968372244,3000000
1842,867622002,3000000
1843,765176555,3000000
1844,762677922,1000000
1845,865299199,450000
1846,327402539,450000
1847,908757212,500000
1848,842182678,11325000
1849,983556856,450000
1850,837488999,12000000
1851,704430430,1000000
1852,906896116,500000
1853,327840239,450000
1854,963048889,10000000
1855,386415166,450000
1856,985890957,450000
1857,969882001,10000000
1858,796614614,1000000
1859,961779302,500000
1860,879767626,500000
1861,344151586,450000
1862,706344449,10000000
1863,912565767,3000000
1864,855111616,1000000
1865,948524005,1000000
1866,888884438,10300000
1867,763517512,1000000
1868,946605091,1000000
1869,982770222,10000000
1870,921423866,3000000
1871,835967899,10000000
1872,978471989,10000000
1873,916606477,500000
1874,905059490,3000000
1875,327186588,450000
1876,866388238,450000
1877,898149407,1000000
1878,879884441,500000
1879,862917188,450000
1880,378230000,12400000
1881,913891379,3000000
1882,865288824,450000
1883,867085337,450000
1884,941262001,3000000
1885,373127772,450000
1886,974657766,12000000
1887,879762616,500000
1888,943955500,1000000
1889,369996679,10000000
1890,931456989,10000000
1891,888863586,10000000
1892,979996879,10000000
1893,971799465,450000
1894,932392023,3000000
1895,764443366,1000000
1896,926823777,10000000
1897,995331993,3000000
1898,326180109,450000
1899,847864678,11325000
1900,941392510,1000000
1901,867004288,450000
1902,848205456,500000
1903,816463000,500000
1904,971493139,500000
1905,927566668,13000000
1906,362586168,450000
1907,888816736,10000000
1908,334798798,450000
1909,974222015,10000000
1910,762689489,1000000
1911,362206288,450000
1912,867011401,450000
1913,814396979,10000000
1914,335678932,10000000
1915,911495378,3000000
1916,973567143,450000
1917,909135908,1000000
1918,867021276,450000
1919,849298678,11325000
1920,865657661,450000
1921,812369777,12000000
1922,915467238,500000
1923,566262668,500000
1924,926226179,3000000
1925,913862020,500000
1926,567890986,10000000
1927,937661771,500000
1928,906383837,3000000
1929,339455939,450000
1930,862926026,450000
1931,941682003,3000000
1932,877330899,500000
1933,327388739,450000
1934,763138000,1000000
1935,763598592,1000000
1936,787040040,1000000
1937,334748139,450000
1938,967149153,500000
1939,338848586,450000
1940,383968998,450000
